contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260331P00582000,2026-03-09 14:32:42+00:00,582.0,2.7,2.42,2.46,0.11000013,4.2471094,1.0,976,0.4008848974609375,False,REGULAR,USD
SPY260331P00583000,2026-03-09 13:55:45+00:00,583.0,3.04,2.47,2.52,1.17,62.56684,1.0,382,0.3994811029052735,False,REGULAR,USD
SPY260331P00584000,2026-03-09 14:32:51+00:00,584.0,2.78,2.52,2.56,0.87,45.54974,2.0,689,0.39722282470703124,False,REGULAR,USD
SPY260331P00585000,2026-03-09 14:16:47+00:00,585.0,3.12,2.54,2.58,0.3399999,12.230213,342.0,4149,0.39417109741210943,False,REGULAR,USD
SPY260331P00586000,2026-03-09 13:55:45+00:00,586.0,3.21,2.61,2.65,1.23,62.121212,29.0,1216,0.39301144104003904,False,REGULAR,USD
SPY260331P00590000,2026-03-09 14:37:56+00:00,590.0,2.9,2.8,2.83,-0.109999895,-3.6544816,257.0,81315,0.3841614318847656,False,REGULAR,USD
SPY260331P00595000,2026-03-09 14:16:38+00:00,595.0,3.76,3.11,3.15,0.4000001,11.904764,154.0,6626,0.3754945263671875,False,REGULAR,USD
SPY260331P00600000,2026-03-09 14:38:10+00:00,600.0,3.5,3.4,3.44,-0.059999943,-1.6853917,688.0,27763,0.3646914117431641,False,REGULAR,USD
SPY260331P00605000,2026-03-09 14:29:23+00:00,605.0,4.41,3.79,3.84,0.4599998,11.645565,80.0,9453,0.3561465753173828,False,REGULAR,USD
SPY260331P00610000,2026-03-09 14:33:49+00:00,610.0,4.61,4.24,4.29,0.20000029,4.535154,1286.0,8085,0.34754070434570306,False,REGULAR,USD
SPY260331P00615000,2026-03-09 14:38:42+00:00,615.0,4.75,4.71,4.76,-0.25,-5.0,745.0,3411,0.33801931518554684,False,REGULAR,USD
SPY260331P00620000,2026-03-09 14:36:27+00:00,620.0,5.64,5.28,5.32,0.2999997,5.617972,488.0,12801,0.3291693060302734,False,REGULAR,USD
SPY260331P00621000,2026-03-09 13:53:05+00:00,621.0,6.71,5.39,5.44,2.21,49.11111,53.0,1624,0.32739930419921875,False,REGULAR,USD
SPY260331P00622000,2026-03-09 13:47:48+00:00,622.0,6.48,5.53,5.59,2.04,45.945946,54.0,1239,0.3262396478271484,False,REGULAR,USD
SPY260331P00623000,2026-03-09 13:52:09+00:00,623.0,7.13,5.65,5.71,1.8000002,33.77111,5.0,1344,0.3242865423583984,False,REGULAR,USD
SPY260331P00624000,2026-03-09 14:17:00+00:00,624.0,6.84,5.79,5.83,2.3600001,52.678574,4.0,1721,0.32233343688964833,False,REGULAR,USD
SPY260331P00625000,2026-03-09 14:36:35+00:00,625.0,6.17,5.96,6.01,0.119999886,1.9834691,4105.0,11614,0.3215705050659179,False,REGULAR,USD
SPY260331P00626000,2026-03-09 14:39:16+00:00,626.0,6.08,6.04,6.1,-0.05000019,-0.81566375,241.0,1475,0.31879343322753895,False,REGULAR,USD
SPY260331P00627000,2026-03-09 14:38:07+00:00,627.0,6.35,6.22,6.27,1.6500001,35.106388,5.0,1802,0.3176642941284179,False,REGULAR,USD
SPY260331P00628000,2026-03-09 14:33:20+00:00,628.0,6.94,6.35,6.41,0.59000015,9.291341,26.0,2611,0.31580274047851553,False,REGULAR,USD
SPY260331P00629000,2026-03-09 14:17:00+00:00,629.0,7.64,6.45,6.51,1.7399998,29.49152,75.0,1015,0.3130561859130859,False,REGULAR,USD
SPY260331P00630000,2026-03-09 14:36:34+00:00,630.0,6.98,6.64,6.7,0.30999994,4.647675,515.0,9848,0.31211015045166013,False,REGULAR,USD
SPY260331P00631000,2026-03-09 14:05:56+00:00,631.0,7.89,6.87,6.93,1.4899998,23.281244,7.0,987,0.3118660122680663,False,REGULAR,USD
SPY260331P00632000,2026-03-09 14:29:43+00:00,632.0,7.95,6.96,7.03,2.21,38.501743,173.0,279,0.3089058367919921,False,REGULAR,USD
SPY260331P00633000,2026-03-09 14:36:23+00:00,633.0,7.62,7.12,7.18,0.7399998,10.755811,7.0,3447,0.30689169677734374,False,REGULAR,USD
SPY260331P00634000,2026-03-06 20:28:26+00:00,634.0,6.75,7.31,7.37,0.0,0.0,111.0,662,0.30557945404052733,False,REGULAR,USD
SPY260331P00635000,2026-03-09 14:38:56+00:00,635.0,7.45,7.46,7.52,-0.03999996,-0.5340449,382.0,9087,0.3034127276611328,False,REGULAR,USD
SPY260331P00636000,2026-03-09 14:17:00+00:00,636.0,8.93,7.69,7.76,1.4800005,19.865778,15.0,529,0.30286341674804684,False,REGULAR,USD
SPY260331P00637000,2026-03-09 14:17:00+00:00,637.0,9.13,7.81,7.87,1.2800002,16.305735,26.0,2182,0.29978117218017575,False,REGULAR,USD
SPY260331P00638000,2026-03-09 14:31:58+00:00,638.0,8.77,8.01,8.07,0.87000036,11.012663,171.0,1120,0.298285825805664,False,REGULAR,USD
SPY260331P00639000,2026-03-09 14:08:49+00:00,639.0,9.97,8.22,8.29,2.44,32.403717,102.0,2561,0.2970956521606445,False,REGULAR,USD
SPY260331P00640000,2026-03-09 14:39:12+00:00,640.0,8.41,8.38,8.45,0.09000015,1.0817326,334.0,19990,0.2947153048706054,False,REGULAR,USD
SPY260331P00641000,2026-03-09 14:03:28+00:00,641.0,9.58,8.63,8.69,1.1300001,13.372783,6.0,655,0.293677717590332,False,REGULAR,USD
